"cov","out","day","data_type","lwr","pe","upr"
"Republicans in Congress","Republican Supporters",59,"Effect of a one time 10 percentage point attention increase at day 0",2.06336314634376,2.54818211117976,2.73414893736878
"Republicans in Congress","Republican Supporters",59,"Effect of a structural 10 percentage point attention increase at day 0",4.34468781143556,5.37033866495086,5.75235625163564
"Republicans in Congress","Republican Supporters",60,"Effect of a one time 10 percentage point attention increase at day 0",2.06987654561998,2.55688626210215,2.74154044780143
"Republicans in Congress","Republican Supporters",60,"Effect of a structural 10 percentage point attention increase at day 0",4.35440882731106,5.38366778691263,5.76211838692614
"Republicans in Congress","General Public",1,"Effect of a one time 10 percentage point attention increase at day 0",-0.000101705660670581,0.0220256893955695,0.0490290574959107
"Republicans in Congress","General Public",1,"Effect of a structural 10 percentage point attention increase at day 0",-0.000101705660670581,0.0220256893955695,0.0490290574959107
"Republicans in Congress","General Public",2,"Effect of a one time 10 percentage point attention increase at day 0",0.0126932907764488,0.0525385279647361,0.0896775120943372
"Republicans in Congress","General Public",2,"Effect of a structural 10 percentage point attention increase at day 0",0.0126202562836167,0.0683551014344396,0.124885113368801
"Republicans in Congress","General Public",3,"Effect of a one time 10 percentage point attention increase at day 0",0.0483833848996185,0.0941667541699254,0.143748870411853
"Republicans in Congress","General Public",3,"Effect of a structural 10 percentage point attention increase at day 0",0.0574482921724477,0.142744767020991,0.232298634488474
"Republicans in Congress","General Public",4,"Effect of a one time 10 percentage point attention increase at day 0",0.08235211286171,0.147817364206856,0.213523743921086
"Republicans in Congress","General Public",4,"Effect of a structural 10 percentage point attention increase at day 0",0.123316244025125,0.248416602119059,0.376723899420237
"Republicans in Congress","General Public",5,"Effect of a one time 10 percentage point attention increase at day 0",0.117333664465198,0.188578958194955,0.269748264017404
"Republicans in Congress","General Public",5,"Effect of a structural 10 percentage point attention increase at day 0",0.204374756067451,0.362413806881337,0.532516974658305
"Republicans in Congress","General Public",6,"Effect of a one time 10 percentage point attention increase at day 0",0.133658725040494,0.211177176290822,0.28796453853999
"Republicans in Congress","General Public",6,"Effect of a structural 10 percentage point attention increase at day 0",0.276581221175849,0.462607805839875,0.656372852450805
"Republicans in Congress","General Public",7,"Effect of a one time 10 percentage point attention increase at day 0",0.121979097413948,0.217154245169017,0.29547179598012
"Republicans in Congress","General Public",7,"Effect of a structural 10 percentage point attention increase at day 0",0.313291144744698,0.534617086348684,0.744162641534934
"Republicans in Congress","General Public",8,"Effect of a one time 10 percentage point attention increase at day 0",0.130617467804196,0.242521530690192,0.333018239660551
"Republicans in Congress","General Public",8,"Effect of a structural 10 percentage point attention increase at day 0",0.344006281411504,0.604228815161457,0.833992958352974
"Republicans in Congress","General Public",9,"Effect of a one time 10 percentage point attention increase at day 0",0.154907164080227,0.280058456681679,0.384590069762292
"Republicans in Congress","General Public",9,"Effect of a structural 10 percentage point attention increase at day 0",0.385625206814833,0.683152095043287,0.937998840395994
"Republicans in Congress","General Public",10,"Effect of a one time 10 percentage point attention increase at day 0",0.187068224053847,0.325499630182691,0.441422985927657
"Republicans in Congress","General Public",10,"Effect of a structural 10 percentage point attention increase at day 0",0.442021612253534,0.775207256422153,1.05567023770507
"Republicans in Congress","General Public",11,"Effect of a one time 10 percentage point attention increase at day 0",0.217532810620109,0.371985909890912,0.4976256672121
"Republicans in Congress","General Public",11,"Effect of a structural 10 percentage point attention increase at day 0",0.506136173085616,0.876158788713645,1.18056105636651
"Republicans in Congress","General Public",12,"Effect of a one time 10 percentage point attention increase at day 0",0.238071751831853,0.409358776479929,0.545228917881709
"Republicans in Congress","General Public",12,"Effect of a structural 10 percentage point attention increase at day 0",0.564838810492943,0.973318547812597,1.30093963076646
"Republicans in Congress","General Public",13,"Effect of a one time 10 percentage point attention increase at day 0",0.246837603215635,0.436522151685276,0.580665525427879
"Republicans in Congress","General Public",13,"Effect of a structural 10 percentage point attention increase at day 0",0.607733437993357,1.05724550052578,1.40597061646704
"Republicans in Congress","General Public",14,"Effect of a one time 10 percentage point attention increase at day 0",0.251965001179996,0.458835268548855,0.611100048440324
"Republicans in Congress","General Public",14,"Effect of a structural 10 percentage point attention increase at day 0",0.636178961130214,1.12695414067891,1.49524636936922
"Republicans in Congress","General Public",15,"Effect of a one time 10 percentage point attention increase at day 0",0.26549397137471,0.486678243017939,0.648047553375657
"Republicans in Congress","General Public",15,"Effect of a structural 10 percentage point attention increase at day 0",0.662999746161138,1.1919152580614,1.57952563627398
"Republicans in Congress","General Public",16,"Effect of a one time 10 percentage point attention increase at day 0",0.286327739029834,0.519860451125838,0.690129885531315
"Republicans in Congress","General Public",16,"Effect of a structural 10 percentage point attention increase at day 0",0.695905768289547,1.25849813716762,1.66489055735492
"Republicans in Congress","General Public",17,"Effect of a one time 10 percentage point attention increase at day 0",0.310467416477327,0.555953510670355,0.734196245294317
"Republicans in Congress","General Public",17,"Effect of a structural 10 percentage point attention increase at day 0",0.736060615409708,1.32860860908679,1.75238996057282
"Republicans in Congress","General Public",18,"Effect of a one time 10 percentage point attention increase at day 0",0.333176219148397,0.590987291985827,0.776438560468604
"Republicans in Congress","General Public",18,"Effect of a structural 10 percentage point attention increase at day 0",0.779568160925842,1.39972917423319,1.83914082764398
"Republicans in Congress","General Public",19,"Effect of a one time 10 percentage point attention increase at day 0",0.35096847471388,0.621514934797742,0.813734268901736
"Republicans in Congress","General Public",19,"Effect of a structural 10 percentage point attention increase at day 0",0.820534969591579,1.46703979897752,1.92049457917976
"Republicans in Congress","General Public",20,"Effect of a one time 10 percentage point attention increase at day 0",0.364053647035507,0.647447267111791,0.845875408573369
"Republicans in Congress","General Public",20,"Effect of a structural 10 percentage point attention increase at day 0",0.855400662243409,1.52744703604053,1.9934459006972
"Republicans in Congress","General Public",21,"Effect of a one time 10 percentage point attention increase at day 0",0.376052378996201,0.671394809043047,0.875859783444759
"Republicans in Congress","General Public",21,"Effect of a structural 10 percentage point attention increase at day 0",0.885338271308466,1.58149466739921,2.05895280173442
"Republicans in Congress","General Public",22,"Effect of a one time 10 percentage point attention increase at day 0",0.390811187519304,0.696463448505229,0.906894326756754
"Republicans in Congress","General Public",22,"Effect of a structural 10 percentage point attention increase at day 0",0.914763495704121,1.63250280185099,2.12067631370074
"Republicans in Congress","General Public",23,"Effect of a one time 10 percentage point attention increase at day 0",0.408524706314295,0.723103492750637,0.939165124651755
"Republicans in Congress","General Public",23,"Effect of a structural 10 percentage point attention increase at day 0",0.946721505560463,1.68306898320534,2.18118810751422
"Republicans in Congress","General Public",24,"Effect of a one time 10 percentage point attention increase at day 0",0.426980784730449,0.750320316603771,0.972010042627614
"Republicans in Congress","General Public",24,"Effect of a structural 10 percentage point attention increase at day 0",0.981006215688261,1.73392033772777,2.24155489054676
"Republicans in Congress","General Public",25,"Effect of a one time 10 percentage point attention increase at day 0",0.444434997527146,0.776469083276961,1.00243162132595
"Republicans in Congress","General Public",25,"Effect of a structural 10 percentage point attention increase at day 0",1.01578362203306,1.78399063264309,2.29963232672014
